SCLK,PRESSURE,sol,time,gt_fwhm,gt_vortex_ind,gt_detection_win,gt_4xfwhm,PRESSURE_MA_500,window_id,event_sclk,split,label
668465539,723.02,17,16:17:01,False,,True,True,723.21,16,668465594,train,1
668465540,722.99,17,16:17:02,False,,True,True,723.21,16,668465594,train,1
668465541,722.95,17,16:17:03,False,,True,True,723.21,16,668465594,train,1
668465542,722.98,17,16:17:04,False,,True,True,723.21,16,668465594,train,1
668465543,722.91,17,16:17:05,False,,True,True,723.21,16,668465594,train,1
668465544,722.91,17,16:17:06,False,,True,True,723.21,16,668465594,train,1
668465545,722.96,17,16:17:07,False,,True,True,723.21,16,668465594,train,1
668465546,722.94,17,16:17:08,False,,True,True,723.21,16,668465594,train,1
668465547,722.96,17,16:17:09,False,,True,True,723.21,16,668465594,train,1
668465548,722.9,17,16:17:10,False,,True,True,723.21,16,668465594,train,1
668465549,722.89,17,16:17:11,False,,True,True,723.21,16,668465594,train,1
668465550,722.92,17,16:17:12,False,,True,True,723.21,16,668465594,train,1
668465551,722.9,17,16:17:13,False,,True,True,723.21,16,668465594,train,1
668465552,722.87,17,16:17:14,False,,True,True,723.21,16,668465594,train,1
668465553,722.92,17,16:17:15,False,,True,True,723.21,16,668465594,train,1
668465554,722.9,17,16:17:16,False,,True,True,723.2,16,668465594,train,1
668465555,722.88,17,16:17:17,False,,True,True,723.2,16,668465594,train,1
668465556,722.88,17,16:17:18,False,,True,True,723.2,16,668465594,train,1
668465557,722.83,17,16:17:19,False,,True,True,723.2,16,668465594,train,1
668465558,722.83,17,16:17:20,False,,True,True,723.2,16,668465594,train,1
668465559,722.83,17,16:17:21,False,,True,True,723.2,16,668465594,train,1
668465560,722.82,17,16:17:22,False,,True,True,723.2,16,668465594,train,1
668465561,722.79,17,16:17:23,False,,True,True,723.2,16,668465594,train,1
668465562,722.86,17,16:17:24,False,,True,True,723.2,16,668465594,train,1
668465563,722.79,17,16:17:25,False,,True,True,723.2,16,668465594,train,1
668465564,722.75,17,16:17:26,False,,True,True,723.2,16,668465594,train,1
668465565,722.78,17,16:17:27,False,,True,True,723.2,16,668465594,train,1
668465566,722.84,17,16:17:28,False,,True,True,723.2,16,668465594,train,1
668465567,722.93,17,16:17:29,False,,True,True,723.2,16,668465594,train,1
668465568,722.87,17,16:17:30,False,,True,True,723.19,16,668465594,train,1
668465569,722.8,17,16:17:31,False,,True,True,723.19,16,668465594,train,1
668466030,723.02,17,16:24:59,False,,False,False,722.94,17,-1,,0
668466031,723.04,17,16:25:00,False,,False,False,722.94,17,-1,,0
668466032,723.0,17,16:25:01,False,,False,False,722.94,17,-1,,0
668466033,723.0,17,16:25:02,False,,False,False,722.94,17,-1,,0
668466034,722.93,17,16:25:03,False,,False,False,722.94,17,-1,,0
668466035,722.91,17,16:25:04,False,,False,False,722.94,17,-1,,0
668466036,722.94,17,16:25:05,False,,False,False,722.94,17,-1,,0
668466037,722.96,17,16:25:06,False,,False,False,722.94,17,-1,,0
668466038,722.92,17,16:25:07,False,,False,False,722.94,17,-1,,0
668466039,722.96,17,16:25:08,False,,False,False,722.94,17,-1,,0
668466040,722.97,17,16:25:09,False,,False,False,722.94,17,-1,,0
668466041,722.97,17,16:25:10,False,,False,False,722.94,17,-1,,0
668466042,722.95,17,16:25:11,False,,False,False,722.94,17,-1,,0
668466043,722.9,17,16:25:12,False,,False,False,722.94,17,-1,,0
668466044,722.92,17,16:25:13,False,,False,False,722.94,17,-1,,0
668466045,722.88,17,16:25:14,False,,False,False,722.94,17,-1,,0
668466046,722.86,17,16:25:15,False,,False,False,722.94,17,-1,,0
668466047,722.88,17,16:25:16,False,,False,False,722.94,17,-1,,0
668466048,722.88,17,16:25:17,False,,False,False,722.94,17,-1,,0
668466049,722.95,17,16:25:18,False,,False,False,722.94,17,-1,,0
668466050,722.89,17,16:25:19,False,,False,False,722.94,17,-1,,0
668466051,722.87,17,16:25:20,False,,False,False,722.94,17,-1,,0
668466052,722.93,17,16:25:21,False,,False,False,722.94,17,-1,,0
668466053,722.98,17,16:25:22,False,,False,False,722.94,17,-1,,0
668466054,722.92,17,16:25:23,False,,False,False,722.94,17,-1,,0
668466055,722.89,17,16:25:24,False,,False,False,722.94,17,-1,,0
668466056,722.87,17,16:25:25,False,,False,False,722.94,17,-1,,0
668466057,722.92,17,16:25:26,False,,False,False,722.94,17,-1,,0
668466058,722.9,17,16:25:27,False,,False,False,722.94,17,-1,,0
668466059,722.85,17,16:25:28,False,,False,False,722.94,17,-1,,0
668466060,722.9,17,16:25:29,False,,False,False,722.94,17,-1,,0
668466061,722.95,17,16:25:30,False,,False,False,722.94,17,-1,,0
668466062,722.92,17,16:25:31,False,,False,False,722.94,17,-1,,0
668466063,722.9,17,16:25:32,False,,False,False,722.94,17,-1,,0
668466064,722.95,17,16:25:33,False,,False,False,722.94,17,-1,,0
668466065,722.97,17,16:25:34,False,,False,False,722.94,17,-1,,0
668466066,722.9,17,16:25:35,False,,False,False,722.94,17,-1,,0
668466067,722.91,17,16:25:35,False,,False,False,722.94,17,-1,,0
668466068,722.89,17,16:25:36,False,,False,False,722.94,17,-1,,0
668466069,722.93,17,16:25:37,False,,False,False,722.94,17,-1,,0
668466070,722.84,17,16:25:38,False,,False,False,722.94,17,-1,,0
668466071,722.91,17,16:25:39,False,,False,False,722.94,17,-1,,0
668466072,722.96,17,16:25:40,False,,False,False,722.94,17,-1,,0
668466073,723.0,17,16:25:41,False,,False,False,722.94,17,-1,,0
668466074,722.98,17,16:25:42,False,,False,False,722.94,17,-1,,0
668466075,722.94,17,16:25:43,False,,False,False,722.95,17,-1,,0
668466076,723.03,17,16:25:44,False,,False,False,722.95,17,-1,,0
668466077,722.92,17,16:25:45,False,,False,False,722.95,17,-1,,0
668466078,722.95,17,16:25:46,False,,False,False,722.95,17,-1,,0
668466079,722.88,17,16:25:47,False,,False,False,722.95,17,-1,,0
668466080,722.97,17,16:25:48,False,,False,False,722.95,17,-1,,0
668466081,722.97,17,16:25:49,False,,False,False,722.95,17,-1,,0
668466082,722.99,17,16:25:50,False,,False,False,722.95,17,-1,,0
668466083,722.95,17,16:25:51,False,,False,False,722.95,17,-1,,0
668466084,723.02,17,16:25:52,False,,False,False,722.95,17,-1,,0
668466085,722.91,17,16:25:53,False,,False,False,722.95,17,-1,,0
668466086,722.91,17,16:25:54,False,,False,False,722.95,17,-1,,0
668466087,722.91,17,16:25:55,False,,False,False,722.96,17,-1,,0
668466088,722.91,17,16:25:56,False,,False,False,722.96,17,-1,,0
668466089,722.93,17,16:25:57,False,,False,False,722.96,17,-1,,0
668471296,723.05,17,17:50:26,False,,True,False,723.06,18,668471362,train,1
668471297,723.05,17,17:50:27,False,,True,False,723.06,18,668471362,train,1
668471298,723.03,17,17:50:28,False,,True,False,723.06,18,668471362,train,1
668471299,722.98,17,17:50:29,False,,True,False,723.06,18,668471362,train,1
668471300,723.03,17,17:50:30,False,,True,False,723.06,18,668471362,train,1
668471301,722.99,17,17:50:31,False,,True,False,723.06,18,668471362,train,1
668471302,723.05,17,17:50:32,False,,True,False,723.06,18,668471362,train,1
668471303,723.07,17,17:50:33,False,,True,False,723.06,18,668471362,train,1
668471304,723.03,17,17:50:34,False,,True,False,723.06,18,668471362,train,1
668471305,723.05,17,17:50:35,False,,True,False,723.06,18,668471362,train,1
668471306,723.09,17,17:50:36,False,,True,False,723.06,18,668471362,train,1
668471307,723.01,17,17:50:37,False,,True,False,723.06,18,668471362,train,1
668471308,722.96,17,17:50:38,False,,True,False,723.06,18,668471362,train,1
668471309,723.07,17,17:50:39,False,,True,False,723.06,18,668471362,train,1
668471310,723.03,17,17:50:40,False,,True,False,723.06,18,668471362,train,1
668471311,723.0,17,17:50:40,False,,True,False,723.06,18,668471362,train,1
668471312,723.03,17,17:50:41,False,,True,False,723.06,18,668471362,train,1
668471313,723.05,17,17:50:42,False,,True,False,723.06,18,668471362,train,1
668471314,723.03,17,17:50:43,False,,True,False,723.06,18,668471362,train,1
668471315,723.07,17,17:50:44,False,,True,False,723.06,18,668471362,train,1
668471316,723.01,17,17:50:45,False,,True,False,723.06,18,668471362,train,1
668471317,723.03,17,17:50:46,False,,True,False,723.06,18,668471362,train,1
668471318,722.99,17,17:50:47,False,,True,False,723.06,18,668471362,train,1
668471319,722.99,17,17:50:48,False,,True,False,723.06,18,668471362,train,1
668471320,722.99,17,17:50:49,False,,True,False,723.06,18,668471362,train,1
668471321,723.03,17,17:50:50,False,,True,False,723.06,18,668471362,train,1
668471322,723.03,17,17:50:51,False,,True,False,723.06,18,668471362,train,1
668471323,722.99,17,17:50:52,False,,True,False,723.06,18,668471362,train,1
668471324,723.05,17,17:50:53,False,,True,False,723.06,18,668471362,train,1
668471325,722.98,17,17:50:54,False,,True,False,723.05,18,668471362,train,1
668471326,723.01,17,17:50:55,False,,True,False,723.05,18,668471362,train,1
668471327,722.99,17,17:50:56,False,,True,False,723.05,18,668471362,train,1
668471328,722.96,17,17:50:57,False,,True,False,723.05,18,668471362,train,1
668471329,723.01,17,17:50:58,False,,True,False,723.05,18,668471362,train,1
668471330,723.01,17,17:50:59,False,,True,False,723.05,18,668471362,train,1
668471331,722.99,17,17:51:00,False,,True,False,723.05,18,668471362,train,1
668471332,722.94,17,17:51:01,False,,True,False,723.05,18,668471362,train,1
668471333,722.99,17,17:51:02,False,,True,False,723.05,18,668471362,train,1
668471334,723.03,17,17:51:03,False,,True,False,723.05,18,668471362,train,1
668471335,723.03,17,17:51:04,False,,True,False,723.05,18,668471362,train,1
668471336,722.96,17,17:51:05,False,,True,True,723.05,18,668471362,train,1
668471337,723.03,17,17:51:06,False,,True,True,723.05,18,668471362,train,1
668471338,723.0,17,17:51:07,False,,True,True,723.05,18,668471362,train,1
668471339,723.01,17,17:51:08,False,,True,True,723.05,18,668471362,train,1
668471340,722.98,17,17:51:09,False,,True,True,723.05,18,668471362,train,1
668471341,723.01,17,17:51:10,False,,True,True,723.05,18,668471362,train,1
668471342,723.05,17,17:51:11,False,,True,True,723.05,18,668471362,train,1
668471343,722.99,17,17:51:12,False,,True,True,723.05,18,668471362,train,1
668471344,722.96,17,17:51:13,False,,True,True,723.05,18,668471362,train,1
668471345,722.96,17,17:51:14,False,,True,True,723.05,18,668471362,train,1
668471346,722.99,17,17:51:15,False,,True,True,723.05,18,668471362,train,1
668471347,722.94,17,17:51:16,False,,True,True,723.05,18,668471362,train,1
668471348,722.94,17,17:51:16,False,,True,True,723.05,18,668471362,train,1
668471349,722.92,17,17:51:17,False,,True,True,723.05,18,668471362,train,1
668471350,722.87,17,17:51:18,False,,True,True,723.05,18,668471362,train,1
668471351,722.9,17,17:51:19,False,,True,True,723.05,18,668471362,train,1
668471352,722.85,17,17:51:20,False,,True,True,723.05,18,668471362,train,1
668471353,722.83,17,17:51:21,False,,True,True,723.05,18,668471362,train,1
668471354,722.85,17,17:51:22,False,,True,True,723.05,18,668471362,train,1
668471355,722.83,17,17:51:23,False,,True,True,723.05,18,668471362,train,1
668480633,739.43,17,20:21:55,False,,False,False,739.25,19,-1,,0
668480634,739.43,17,20:21:56,False,,False,False,739.26,19,-1,,0
668480635,739.43,17,20:21:57,False,,False,False,739.26,19,-1,,0
668480636,739.43,17,20:21:58,False,,False,False,739.26,19,-1,,0
668480637,739.41,17,20:21:59,False,,False,False,739.26,19,-1,,0
668480638,739.41,17,20:22:00,False,,False,False,739.26,19,-1,,0
668480639,739.45,17,20:22:01,False,,False,False,739.26,19,-1,,0
668480640,739.37,17,20:22:02,False,,False,False,739.26,19,-1,,0
668480641,739.41,17,20:22:03,False,,False,False,739.26,19,-1,,0
668480642,739.39,17,20:22:04,False,,False,False,739.26,19,-1,,0
668480643,739.43,17,20:22:05,False,,False,False,739.26,19,-1,,0
668480644,739.41,17,20:22:06,False,,False,False,739.26,19,-1,,0
668480645,739.46,17,20:22:07,False,,False,False,739.26,19,-1,,0
668480646,739.46,17,20:22:08,False,,False,False,739.26,19,-1,,0
668480647,739.42,17,20:22:09,False,,False,False,739.26,19,-1,,0
668480648,739.4,17,20:22:10,False,,False,False,739.26,19,-1,,0
668480649,739.47,17,20:22:11,False,,False,False,739.26,19,-1,,0
668480650,739.42,17,20:22:12,False,,False,False,739.26,19,-1,,0
668480651,739.43,17,20:22:13,False,,False,False,739.26,19,-1,,0
668480652,739.43,17,20:22:14,False,,False,False,739.26,19,-1,,0
668480653,739.43,17,20:22:15,False,,False,False,739.26,19,-1,,0
668480654,739.43,17,20:22:16,False,,False,False,739.26,19,-1,,0
668480655,739.38,17,20:22:17,False,,False,False,739.26,19,-1,,0
668480656,739.45,17,20:22:18,False,,False,False,739.27,19,-1,,0
668480657,739.43,17,20:22:19,False,,False,False,739.27,19,-1,,0
668480658,739.39,17,20:22:20,False,,False,False,739.27,19,-1,,0
668480659,739.41,17,20:22:21,False,,False,False,739.27,19,-1,,0
668480660,739.39,17,20:22:22,False,,False,False,739.27,19,-1,,0
668480661,739.41,17,20:22:23,False,,False,False,739.27,19,-1,,0
668480662,739.39,17,20:22:24,False,,False,False,739.27,19,-1,,0
668480663,739.44,17,20:22:25,False,,False,False,739.27,19,-1,,0
668480664,739.39,17,20:22:26,False,,False,False,739.27,19,-1,,0
668480665,739.37,17,20:22:27,False,,False,False,739.27,19,-1,,0
668480666,739.38,17,20:22:27,False,,False,False,739.27,19,-1,,0
668480667,739.44,17,20:22:28,False,,False,False,739.27,19,-1,,0
668480668,739.42,17,20:22:29,False,,False,False,739.27,19,-1,,0
668480669,739.38,17,20:22:30,False,,False,False,739.27,19,-1,,0
668480670,739.38,17,20:22:31,False,,False,False,739.27,19,-1,,0
668480671,739.43,17,20:22:32,False,,False,False,739.27,19,-1,,0
668480672,739.42,17,20:22:33,False,,False,False,739.27,19,-1,,0
668480673,739.36,17,20:22:34,False,,False,False,739.27,19,-1,,0
668480674,739.34,17,20:22:35,False,,False,False,739.27,19,-1,,0
668480675,739.38,17,20:22:36,False,,False,False,739.27,19,-1,,0
668480676,739.41,17,20:22:37,False,,False,False,739.27,19,-1,,0
668480677,739.39,17,20:22:38,False,,False,False,739.27,19,-1,,0
668480678,739.39,17,20:22:39,False,,False,False,739.27,19,-1,,0
668480679,739.39,17,20:22:40,False,,False,False,739.27,19,-1,,0
668480680,739.39,17,20:22:41,False,,False,False,739.27,19,-1,,0
668480681,739.37,17,20:22:42,False,,False,False,739.28,19,-1,,0
668480682,739.37,17,20:22:43,False,,False,False,739.28,19,-1,,0
668480683,739.39,17,20:22:44,False,,False,False,739.28,19,-1,,0
668480684,739.35,17,20:22:45,False,,False,False,739.28,19,-1,,0
668480685,739.39,17,20:22:46,False,,False,False,739.28,19,-1,,0
668480686,739.37,17,20:22:47,False,,False,False,739.28,19,-1,,0
668480687,739.39,17,20:22:48,False,,False,False,739.28,19,-1,,0
668480688,739.4,17,20:22:49,False,,False,False,739.28,19,-1,,0
668480689,739.33,17,20:22:50,False,,False,False,739.28,19,-1,,0
668480690,739.35,17,20:22:51,False,,False,False,739.28,19,-1,,0
668480691,739.42,17,20:22:52,False,,False,False,739.28,19,-1,,0
668480692,739.35,17,20:22:53,False,,False,False,739.28,19,-1,,0
668488334,732.15,17,22:26:52,False,,False,False,731.91,20,-1,,0
668488335,732.11,17,22:26:53,False,,False,False,731.91,20,-1,,0
668488336,732.13,17,22:26:54,False,,False,False,731.91,20,-1,,0
668488337,732.11,17,22:26:55,False,,False,False,731.91,20,-1,,0
668488338,732.11,17,22:26:56,False,,False,False,731.91,20,-1,,0
668488339,732.13,17,22:26:57,False,,False,False,731.91,20,-1,,0
668488340,732.1,17,22:26:58,False,,False,False,731.92,20,-1,,0
668488341,732.11,17,22:26:59,False,,False,False,731.92,20,-1,,0
668488342,732.13,17,22:27:00,False,,False,False,731.92,20,-1,,0
668488343,732.04,17,22:27:01,False,,False,False,731.92,20,-1,,0
668488344,732.09,17,22:27:02,False,,False,False,731.92,20,-1,,0
668488345,732.1,17,22:27:03,False,,False,False,731.92,20,-1,,0
668488346,732.1,17,22:27:04,False,,False,False,731.92,20,-1,,0
668488347,732.15,17,22:27:05,False,,False,False,731.92,20,-1,,0
668488348,732.19,17,22:27:06,False,,False,False,731.92,20,-1,,0
668488349,732.1,17,22:27:07,False,,False,False,731.92,20,-1,,0
668488350,732.06,17,22:27:08,False,,False,False,731.92,20,-1,,0
668488351,732.17,17,22:27:09,False,,False,False,731.92,20,-1,,0
668488352,732.17,17,22:27:10,False,,False,False,731.92,20,-1,,0
668488353,732.15,17,22:27:11,False,,False,False,731.92,20,-1,,0
668488354,732.17,17,22:27:12,False,,False,False,731.93,20,-1,,0
668488355,732.1,17,22:27:13,False,,False,False,731.93,20,-1,,0
668488356,732.16,17,22:27:14,False,,False,False,731.93,20,-1,,0
668488357,732.08,17,22:27:15,False,,False,False,731.93,20,-1,,0
668488358,732.14,17,22:27:16,False,,False,False,731.93,20,-1,,0
668488359,732.08,17,22:27:17,False,,False,False,731.93,20,-1,,0
668488360,732.18,17,22:27:18,False,,False,False,731.93,20,-1,,0
668488361,732.12,17,22:27:19,False,,False,False,731.93,20,-1,,0
668488362,732.12,17,22:27:19,False,,False,False,731.93,20,-1,,0
668488363,732.17,17,22:27:20,False,,False,False,731.93,20,-1,,0
668488364,732.08,17,22:27:21,False,,False,False,731.93,20,-1,,0
668488365,732.12,17,22:27:22,False,,False,False,731.93,20,-1,,0
668488366,732.19,17,22:27:23,False,,False,False,731.93,20,-1,,0
668488367,732.19,17,22:27:24,False,,False,False,731.93,20,-1,,0
668488368,732.08,17,22:27:25,False,,False,False,731.94,20,-1,,0
668488369,732.14,17,22:27:26,False,,False,False,731.94,20,-1,,0
668488370,732.16,17,22:27:27,False,,False,False,731.94,20,-1,,0
668488371,732.18,17,22:27:28,False,,False,False,731.94,20,-1,,0
668488372,732.14,17,22:27:29,False,,False,False,731.94,20,-1,,0
668488373,732.14,17,22:27:30,False,,False,False,731.94,20,-1,,0
668488374,732.14,17,22:27:31,False,,False,False,731.94,20,-1,,0
668488375,732.2,17,22:27:32,False,,False,False,731.94,20,-1,,0
668488376,732.18,17,22:27:33,False,,False,False,731.94,20,-1,,0
668488377,732.16,17,22:27:34,False,,False,False,731.94,20,-1,,0
668488378,732.2,17,22:27:35,False,,False,False,731.94,20,-1,,0
668488379,732.14,17,22:27:36,False,,False,False,731.94,20,-1,,0
668488380,732.15,17,22:27:37,False,,False,False,731.95,20,-1,,0
668488381,732.18,17,22:27:38,False,,False,False,731.95,20,-1,,0
668488382,732.18,17,22:27:39,False,,False,False,731.95,20,-1,,0
668488383,732.18,17,22:27:40,False,,False,False,731.95,20,-1,,0
668488384,732.18,17,22:27:41,False,,False,False,731.95,20,-1,,0
668488385,732.15,17,22:27:42,False,,False,False,731.95,20,-1,,0
668488386,732.11,17,22:27:43,False,,False,False,731.95,20,-1,,0
668488387,732.16,17,22:27:44,False,,False,False,731.95,20,-1,,0
668488388,732.15,17,22:27:45,False,,False,False,731.95,20,-1,,0
668488389,732.17,17,22:27:46,False,,False,False,731.95,20,-1,,0
668488390,732.22,17,22:27:47,False,,False,False,731.95,20,-1,,0
668488391,732.18,17,22:27:48,False,,False,False,731.95,20,-1,,0
668488392,732.15,17,22:27:49,False,,False,False,731.96,20,-1,,0
668488393,732.2,17,22:27:50,False,,False,False,731.96,20,-1,,0
668518154,742.67,18,6:30:42,False,,False,False,742.72,21,-1,,0
668518155,742.71,18,6:30:43,False,,False,False,742.72,21,-1,,0
668518156,742.71,18,6:30:44,False,,False,False,742.72,21,-1,,0
668518157,742.75,18,6:30:45,False,,False,False,742.72,21,-1,,0
668518158,742.73,18,6:30:46,False,,False,False,742.72,21,-1,,0
668518159,742.71,18,6:30:47,False,,False,False,742.72,21,-1,,0
668518160,742.64,18,6:30:48,False,,False,False,742.72,21,-1,,0
668518161,742.68,18,6:30:49,False,,False,False,742.72,21,-1,,0
668518162,742.72,18,6:30:50,False,,False,False,742.72,21,-1,,0
668518163,742.68,18,6:30:51,False,,False,False,742.72,21,-1,,0
668518164,742.68,18,6:30:52,False,,False,False,742.72,21,-1,,0
668518165,742.67,18,6:30:52,False,,False,False,742.72,21,-1,,0
668518166,742.65,18,6:30:53,False,,False,False,742.72,21,-1,,0
668518167,742.71,18,6:30:54,False,,False,False,742.72,21,-1,,0
668518168,742.69,18,6:30:55,False,,False,False,742.72,21,-1,,0
668518169,742.69,18,6:30:56,False,,False,False,742.72,21,-1,,0
668518170,742.64,18,6:30:57,False,,False,False,742.72,21,-1,,0
668518171,742.73,18,6:30:58,False,,False,False,742.72,21,-1,,0
668518172,742.69,18,6:30:59,False,,False,False,742.72,21,-1,,0
668518173,742.73,18,6:31:00,False,,False,False,742.72,21,-1,,0
668518174,742.71,18,6:31:01,False,,False,False,742.72,21,-1,,0
668518175,742.66,18,6:31:02,False,,False,False,742.72,21,-1,,0
668518176,742.7,18,6:31:03,False,,False,False,742.72,21,-1,,0
668518177,742.68,18,6:31:04,False,,False,False,742.72,21,-1,,0
668518178,742.72,18,6:31:05,False,,False,False,742.72,21,-1,,0
668518179,742.68,18,6:31:06,False,,False,False,742.72,21,-1,,0
668518180,742.72,18,6:31:07,False,,False,False,742.72,21,-1,,0
668518181,742.72,18,6:31:08,False,,False,False,742.72,21,-1,,0
668518182,742.72,18,6:31:09,False,,False,False,742.72,21,-1,,0
668518183,742.65,18,6:31:10,False,,False,False,742.72,21,-1,,0
668518184,742.67,18,6:31:11,False,,False,False,742.72,21,-1,,0
668518185,742.76,18,6:31:12,False,,False,False,742.72,21,-1,,0
668518186,742.74,18,6:31:13,False,,False,False,742.72,21,-1,,0
668518187,742.69,18,6:31:14,False,,False,False,742.72,21,-1,,0
668518188,742.67,18,6:31:15,False,,False,False,742.72,21,-1,,0
668518189,742.73,18,6:31:16,False,,False,False,742.72,21,-1,,0
668518190,742.67,18,6:31:17,False,,False,False,742.72,21,-1,,0
668518191,742.71,18,6:31:18,False,,False,False,742.72,21,-1,,0
668518192,742.7,18,6:31:19,False,,False,False,742.72,21,-1,,0
668518193,742.73,18,6:31:20,False,,False,False,742.72,21,-1,,0
668518194,742.72,18,6:31:21,False,,False,False,742.72,21,-1,,0
668518195,742.75,18,6:31:22,False,,False,False,742.72,21,-1,,0
668518196,742.72,18,6:31:23,False,,False,False,742.72,21,-1,,0
668518197,742.7,18,6:31:24,False,,False,False,742.72,21,-1,,0
668518198,742.74,18,6:31:25,False,,False,False,742.72,21,-1,,0
668518199,742.72,18,6:31:26,False,,False,False,742.72,21,-1,,0
668518200,742.74,18,6:31:27,False,,False,False,742.72,21,-1,,0
668518201,742.67,18,6:31:28,False,,False,False,742.72,21,-1,,0
668518202,742.76,18,6:31:29,False,,False,False,742.72,21,-1,,0
668518203,742.76,18,6:31:29,False,,False,False,742.72,21,-1,,0
668518204,742.69,18,6:31:30,False,,False,False,742.72,21,-1,,0
668518205,742.73,18,6:31:31,False,,False,False,742.72,21,-1,,0
668518206,742.75,18,6:31:32,False,,False,False,742.72,21,-1,,0
668518207,742.68,18,6:31:33,False,,False,False,742.72,21,-1,,0
668518208,742.73,18,6:31:34,False,,False,False,742.72,21,-1,,0
668518209,742.7,18,6:31:35,False,,False,False,742.72,21,-1,,0
668518210,742.7,18,6:31:36,False,,False,False,742.72,21,-1,,0
668518211,742.7,18,6:31:37,False,,False,False,742.72,21,-1,,0
668518212,742.7,18,6:31:38,False,,False,False,742.72,21,-1,,0
668518213,742.7,18,6:31:39,False,,False,False,742.72,21,-1,,0
668529362,736.81,18,9:32:33,False,,False,False,737.47,22,668534767,train,1
668529363,736.84,18,9:32:34,False,,False,False,737.46,22,668534767,train,1
668529364,736.8,18,9:32:35,False,,False,False,737.46,22,668534767,train,1
668529365,736.78,18,9:32:36,False,,False,False,737.46,22,668534767,train,1
668529366,736.82,18,9:32:37,False,,False,False,737.46,22,668534767,train,1
668529367,736.71,18,9:32:38,False,,False,False,737.45,22,668534767,train,1
668529368,736.81,18,9:32:39,False,,False,False,737.45,22,668534767,train,1
668529369,736.81,18,9:32:40,False,,False,False,737.45,22,668534767,train,1
668534710,728.79,18,10:59:19,False,,True,False,728.79,22,668534767,train,1
668534711,728.78,18,10:59:20,False,,True,False,728.78,22,668534767,train,1
668534712,728.81,18,10:59:21,False,,True,False,728.79,22,668534767,train,1
668534713,728.78,18,10:59:22,False,,True,False,728.79,22,668534767,train,1
668534714,728.78,18,10:59:23,False,,True,False,728.79,22,668534767,train,1
668534715,728.77,18,10:59:24,False,,True,False,728.78,22,668534767,train,1
668534716,728.79,18,10:59:25,False,,True,False,728.79,22,668534767,train,1
668534717,728.76,18,10:59:26,False,,True,False,728.78,22,668534767,train,1
668534718,728.79,18,10:59:27,False,,True,False,728.78,22,668534767,train,1
668534719,728.67,18,10:59:28,False,,True,False,728.77,22,668534767,train,1
668534720,728.69,18,10:59:29,False,,True,False,728.76,22,668534767,train,1
668534721,728.6,18,10:59:30,False,,True,False,728.75,22,668534767,train,1
668534722,728.62,18,10:59:31,False,,True,False,728.74,22,668534767,train,1
668534723,728.69,18,10:59:32,False,,True,False,728.74,22,668534767,train,1
668534724,728.73,18,10:59:33,False,,True,False,728.74,22,668534767,train,1
668534725,728.75,18,10:59:34,False,,True,False,728.74,22,668534767,train,1
668534726,728.73,18,10:59:35,False,,True,False,728.74,22,668534767,train,1
668534727,728.77,18,10:59:35,False,,True,False,728.74,22,668534767,train,1
668534728,728.77,18,10:59:36,False,,True,False,728.74,22,668534767,train,1
668534729,728.77,18,10:59:37,False,,True,False,728.74,22,668534767,train,1
668534730,728.75,18,10:59:38,False,,True,False,728.74,22,668534767,train,1
668534731,728.72,18,10:59:39,False,,True,False,728.74,22,668534767,train,1
668534732,728.78,18,10:59:40,False,,True,False,728.74,22,668534767,train,1
668534733,728.76,18,10:59:41,False,,True,False,728.74,22,668534767,train,1
668534734,728.72,18,10:59:42,False,,True,False,728.74,22,668534767,train,1
668534735,728.73,18,10:59:43,False,,True,False,728.74,22,668534767,train,1
668534736,728.76,18,10:59:44,False,,True,False,728.74,22,668534767,train,1
668534737,728.8,18,10:59:45,False,,True,False,728.74,22,668534767,train,1
668534738,728.76,18,10:59:46,False,,True,False,728.75,22,668534767,train,1
668534739,728.8,18,10:59:47,False,,True,False,728.75,22,668534767,train,1
668534740,728.8,18,10:59:48,False,,True,False,728.75,22,668534767,train,1
668534741,728.8,18,10:59:49,False,,True,False,728.75,22,668534767,train,1
668534742,728.86,18,10:59:50,False,,True,False,728.75,22,668534767,train,1
668534743,728.86,18,10:59:51,False,,True,False,728.76,22,668534767,train,1
668534744,728.83,18,10:59:52,False,,True,False,728.76,22,668534767,train,1
668534745,728.82,18,10:59:53,False,,True,False,728.76,22,668534767,train,1
668534746,728.9,18,10:59:54,False,,True,False,728.76,22,668534767,train,1
668534747,728.85,18,10:59:55,False,,True,True,728.77,22,668534767,train,1
668534748,728.85,18,10:59:56,False,,True,True,728.77,22,668534767,train,1
668534749,728.85,18,10:59:57,False,,True,True,728.77,22,668534767,train,1
668534750,728.79,18,10:59:58,False,,True,True,728.77,22,668534767,train,1
668534751,728.8,18,10:59:59,False,,True,True,728.77,22,668534767,train,1
668534752,728.8,18,11:00:00,False,,True,True,728.77,22,668534767,train,1
668534753,728.82,18,11:00:01,False,,True,True,728.77,22,668534767,train,1
668534754,728.71,18,11:00:02,False,,True,True,728.77,22,668534767,train,1
668534755,728.66,18,11:00:03,False,,True,True,728.77,22,668534767,train,1
668534756,728.75,18,11:00:04,False,,True,True,728.77,22,668534767,train,1
668534757,728.79,18,11:00:05,False,,True,True,728.77,22,668534767,train,1
668534758,728.72,18,11:00:06,False,,True,True,728.77,22,668534767,train,1
668534759,728.77,18,11:00:07,False,,True,True,728.77,22,668534767,train,1
