SCLK,PRESSURE,sol,time,gt_fwhm,gt_vortex_ind,gt_detection_win,gt_4xfwhm,PRESSURE_MA_500,autoencoder_window_hits,autoencoder_positive_hit,window_id,event_sclk,split,label
670945314,740.98,45,14:51:19,False,,True,False,741.22,19,1,95,670945386,train,True
670945315,740.99,45,14:51:20,False,,True,False,741.22,20,1,95,670945386,train,True
670945316,741.03,45,14:51:21,False,,True,False,741.22,21,1,95,670945386,train,True
670945317,741.05,45,14:51:22,False,,True,False,741.22,22,1,95,670945386,train,True
670945318,741.01,45,14:51:23,False,,True,False,741.22,23,1,95,670945386,train,True
670945319,741.03,45,14:51:24,False,,True,False,741.22,24,1,95,670945386,train,True
670945320,741.03,45,14:51:25,False,,True,False,741.22,25,1,95,670945386,train,True
670945321,741.01,45,14:51:26,False,,True,False,741.22,26,1,95,670945386,train,True
670945322,741.02,45,14:51:27,False,,True,False,741.22,27,1,95,670945386,train,True
670945323,740.96,45,14:51:28,False,,True,False,741.22,28,1,95,670945386,train,True
670945324,741.04,45,14:51:29,False,,True,False,741.21,29,1,95,670945386,train,True
670945325,740.94,45,14:51:30,False,,True,False,741.21,30,1,95,670945386,train,True
670945326,741.0,45,14:51:31,False,,True,True,741.21,31,1,95,670945386,train,True
670945327,741.02,45,14:51:32,False,,True,True,741.21,32,1,95,670945386,train,True
670945328,741.0,45,14:51:33,False,,True,True,741.21,33,1,95,670945386,train,True
670945329,740.96,45,14:51:34,False,,True,True,741.21,34,1,95,670945386,train,True
670945330,740.97,45,14:51:35,False,,True,True,741.21,35,1,95,670945386,train,True
670945331,740.97,45,14:51:36,False,,True,True,741.21,36,1,95,670945386,train,True
670945332,740.95,45,14:51:37,False,,True,True,741.21,37,1,95,670945386,train,True
670945333,740.98,45,14:51:38,False,,True,True,741.21,38,1,95,670945386,train,True
670945334,740.95,45,14:51:39,False,,True,True,741.21,39,1,95,670945386,train,True
670945335,740.95,45,14:51:40,False,,True,True,741.2,40,1,95,670945386,train,True
670945336,740.95,45,14:51:40,False,,True,True,741.2,41,1,95,670945386,train,True
670945337,740.95,45,14:51:41,False,,True,True,741.2,42,1,95,670945386,train,True
670945338,740.98,45,14:51:42,False,,True,True,741.2,43,1,95,670945386,train,True
670945339,740.93,45,14:51:43,False,,True,True,741.2,44,1,95,670945386,train,True
670945340,740.93,45,14:51:44,False,,True,True,741.2,45,1,95,670945386,train,True
670945341,740.97,45,14:51:45,False,,True,True,741.2,46,1,95,670945386,train,True
670945342,740.95,45,14:51:46,False,,True,True,741.2,47,1,95,670945386,train,True
670945343,740.95,45,14:51:47,False,,True,True,741.2,48,1,95,670945386,train,True
670945344,741.02,45,14:51:48,False,,True,True,741.2,49,1,95,670945386,train,True
670945345,740.95,45,14:51:49,False,,True,True,741.2,50,1,95,670945386,train,True
670945346,741.01,45,14:51:50,False,,True,True,741.19,51,1,95,670945386,train,True
670945347,740.95,45,14:51:51,False,,True,True,741.19,52,1,95,670945386,train,True
670945348,740.99,45,14:51:52,False,,True,True,741.19,53,1,95,670945386,train,True
670945349,740.93,45,14:51:53,False,,True,True,741.19,54,1,95,670945386,train,True
670945350,740.95,45,14:51:54,False,,True,True,741.19,55,1,95,670945386,train,True
670945351,740.83,45,14:51:55,False,,True,True,741.19,56,1,95,670945386,train,True
670945352,740.84,45,14:51:56,False,,True,True,741.19,57,1,95,670945386,train,True
670945353,740.91,45,14:51:57,False,,True,True,741.19,57,1,95,670945386,train,True
670945354,740.9,45,14:51:58,False,,True,True,741.19,57,1,95,670945386,train,True
670945355,740.9,45,14:51:59,False,,True,True,741.18,58,1,95,670945386,train,True
670945356,740.88,45,14:52:00,False,,True,True,741.18,59,1,95,670945386,train,True
670945357,740.88,45,14:52:01,False,,True,True,741.18,60,1,95,670945386,train,True
670945358,740.85,45,14:52:02,False,,True,True,741.18,60,1,95,670945386,train,True
670945359,740.88,45,14:52:03,False,,True,True,741.18,60,1,95,670945386,train,True
670945360,740.88,45,14:52:04,False,,True,True,741.18,60,1,95,670945386,train,True
670945361,740.81,45,14:52:05,False,,True,True,741.18,60,1,95,670945386,train,True
670945362,740.81,45,14:52:06,False,,True,True,741.18,60,1,95,670945386,train,True
670945363,740.81,45,14:52:07,False,,True,True,741.18,60,1,95,670945386,train,True
670945364,740.74,45,14:52:08,False,,True,True,741.17,60,1,95,670945386,train,True
670945365,740.74,45,14:52:09,False,,True,True,741.17,60,1,95,670945386,train,True
670945366,740.74,45,14:52:10,False,,True,True,741.17,60,1,95,670945386,train,True
670945367,740.71,45,14:52:11,False,,True,True,741.17,60,1,95,670945386,train,True
670945368,740.69,45,14:52:12,False,,True,True,741.17,60,1,95,670945386,train,True
670945369,740.65,45,14:52:13,False,,True,True,741.17,60,1,95,670945386,train,True
670945370,740.69,45,14:52:14,False,,True,True,741.17,60,1,95,670945386,train,True
670961263,741.95,45,19:10:05,False,,True,True,741.22,34,1,96,670961352,train,True
670961264,742.0,45,19:10:06,False,,True,True,741.23,33,1,96,670961352,train,True
670961265,742.01,45,19:10:07,False,,True,True,741.23,32,1,96,670961352,train,True
670961266,742.04,45,19:10:08,False,,True,True,741.23,31,1,96,670961352,train,True
670961267,741.99,45,19:10:09,False,,True,True,741.24,30,1,96,670961352,train,True
670961268,742.02,45,19:10:10,False,,True,True,741.24,29,1,96,670961352,train,True
670961269,741.99,45,19:10:11,False,,True,True,741.24,29,1,96,670961352,train,True
670961270,742.02,45,19:10:12,False,,True,True,741.24,28,1,96,670961352,train,True
670961271,742.02,45,19:10:13,False,,True,True,741.25,27,1,96,670961352,train,True
670961272,741.99,45,19:10:14,False,,True,True,741.25,27,1,96,670961352,train,True
670961273,742.02,45,19:10:15,False,,True,True,741.25,27,1,96,670961352,train,True
670961274,742.0,45,19:10:16,False,,True,True,741.25,27,1,96,670961352,train,True
670961275,742.04,45,19:10:17,False,,True,True,741.26,27,1,96,670961352,train,True
670961276,742.04,45,19:10:18,False,,True,True,741.26,27,1,96,670961352,train,True
670961277,742.02,45,19:10:19,False,,True,True,741.26,27,1,96,670961352,train,True
670961278,741.95,45,19:10:20,False,,True,True,741.27,27,1,96,670961352,train,True
670961279,742.04,45,19:10:21,False,,True,True,741.27,27,1,96,670961352,train,True
670961280,742.0,45,19:10:22,False,,True,True,741.27,27,1,96,670961352,train,True
670961281,742.02,45,19:10:23,False,,True,True,741.27,27,1,96,670961352,train,True
670961282,742.04,45,19:10:24,False,,True,True,741.28,27,1,96,670961352,train,True
670961283,742.0,45,19:10:25,False,,True,True,741.28,27,1,96,670961352,train,True
670961284,742.04,45,19:10:26,False,,True,True,741.28,27,1,96,670961352,train,True
670961285,742.0,45,19:10:27,False,,True,True,741.28,27,1,96,670961352,train,True
670961286,742.05,45,19:10:28,False,,True,True,741.29,27,1,96,670961352,train,True
670961287,742.04,45,19:10:29,False,,True,True,741.29,27,1,96,670961352,train,True
670961288,741.96,45,19:10:30,False,,True,True,741.29,27,1,96,670961352,train,True
670961289,741.96,45,19:10:31,False,,True,True,741.3,27,1,96,670961352,train,True
670961290,741.98,45,19:10:32,False,,True,True,741.3,27,1,96,670961352,train,True
670961291,742.05,45,19:10:33,False,,True,True,741.3,27,1,96,670961352,train,True
670961292,742.02,45,19:10:34,False,,True,True,741.3,27,1,96,670961352,train,True
670961293,741.98,45,19:10:35,False,,True,True,741.31,27,1,96,670961352,train,True
670961294,742.0,45,19:10:36,False,,True,True,741.31,27,1,96,670961352,train,True
670961295,742.0,45,19:10:37,False,,True,True,741.31,28,1,96,670961352,train,True
670961296,742.03,45,19:10:38,False,,True,True,741.31,28,1,96,670961352,train,True
670961297,741.98,45,19:10:39,False,,True,True,741.32,28,1,96,670961352,train,True
670961298,741.98,45,19:10:40,False,,True,True,741.32,28,1,96,670961352,train,True
670961299,741.98,45,19:10:40,False,,True,True,741.32,29,1,96,670961352,train,True
670961300,741.98,45,19:10:41,False,,True,True,741.32,30,1,96,670961352,train,True
670961301,741.98,45,19:10:42,False,,True,True,741.33,31,1,96,670961352,train,True
670961302,742.03,45,19:10:43,False,,True,True,741.33,32,1,96,670961352,train,True
670961303,741.98,45,19:10:44,False,,True,True,741.33,33,1,96,670961352,train,True
670961304,742.05,45,19:10:45,False,,True,True,741.33,34,1,96,670961352,train,True
670961305,741.98,45,19:10:46,False,,True,True,741.34,34,1,96,670961352,train,True
670961306,741.99,45,19:10:47,False,,True,True,741.34,34,1,96,670961352,train,True
670961307,741.96,45,19:10:48,False,,True,True,741.34,34,1,96,670961352,train,True
670961308,741.96,45,19:10:49,False,,True,True,741.34,34,1,96,670961352,train,True
670961309,741.96,45,19:10:50,False,,True,True,741.35,34,1,96,670961352,train,True
670961310,741.94,45,19:10:51,False,,True,True,741.35,34,1,96,670961352,train,True
670961311,741.96,45,19:10:52,False,,True,True,741.35,34,1,96,670961352,train,True
670961312,741.96,45,19:10:53,False,,True,True,741.35,34,1,96,670961352,train,True
670961313,741.94,45,19:10:54,False,,True,True,741.36,34,1,96,670961352,train,True
670961314,741.94,45,19:10:55,False,,True,True,741.36,34,1,96,670961352,train,True
670961315,741.94,45,19:10:56,False,,True,True,741.36,34,1,96,670961352,train,True
670961316,741.92,45,19:10:57,False,,True,True,741.36,34,1,96,670961352,train,True
670961317,741.94,45,19:10:58,False,,True,True,741.36,35,1,96,670961352,train,True
670961318,741.94,45,19:10:59,False,,True,True,741.37,35,1,96,670961352,train,True
670961319,741.88,45,19:11:00,False,,True,True,741.37,35,1,96,670961352,train,True
670961320,741.94,45,19:11:01,False,,True,True,741.37,36,1,96,670961352,train,True
670961321,741.9,45,19:11:02,False,,True,True,741.37,36,1,96,670961352,train,True
670961322,741.88,45,19:11:03,False,,True,True,741.38,37,1,96,670961352,train,True
671024044,745.3,46,12:08:43,False,,True,False,745.03,12,1,97,671024106,train,True
671024045,745.32,46,12:08:44,False,,True,False,745.03,13,1,97,671024106,train,True
671024046,745.37,46,12:08:45,False,,True,False,745.03,14,1,97,671024106,train,True
671024047,745.41,46,12:08:46,False,,True,False,745.03,15,1,97,671024106,train,True
671024048,745.36,46,12:08:47,False,,True,False,745.03,16,1,97,671024106,train,True
671024049,745.38,46,12:08:48,False,,True,False,745.03,17,1,97,671024106,train,True
671024050,745.38,46,12:08:49,False,,True,False,745.03,18,1,97,671024106,train,True
671024051,745.33,46,12:08:50,False,,True,False,745.03,19,1,97,671024106,train,True
671024052,745.31,46,12:08:51,False,,True,False,745.04,20,1,97,671024106,train,True
671024053,745.35,46,12:08:52,False,,True,False,745.04,21,1,97,671024106,train,True
671024054,745.35,46,12:08:53,False,,True,False,745.04,22,1,97,671024106,train,True
671024055,745.33,46,12:08:53,False,,True,False,745.04,23,1,97,671024106,train,True
671024056,745.37,46,12:08:54,False,,True,False,745.04,24,1,97,671024106,train,True
671024057,745.37,46,12:08:55,False,,True,False,745.04,25,1,97,671024106,train,True
671024058,745.36,46,12:08:56,False,,True,False,745.04,26,1,97,671024106,train,True
671024059,745.37,46,12:08:57,False,,True,False,745.04,27,1,97,671024106,train,True
671024060,745.39,46,12:08:58,False,,True,False,745.04,28,1,97,671024106,train,True
671024061,745.32,46,12:08:59,False,,True,False,745.05,29,1,97,671024106,train,True
671024062,745.34,46,12:09:00,False,,True,False,745.05,30,1,97,671024106,train,True
671024063,745.34,46,12:09:01,False,,True,False,745.05,31,1,97,671024106,train,True
671024064,745.31,46,12:09:02,False,,True,False,745.05,32,1,97,671024106,train,True
671024065,745.29,46,12:09:03,False,,True,False,745.05,33,1,97,671024106,train,True
671024066,745.38,46,12:09:04,False,,True,False,745.05,34,1,97,671024106,train,True
671024067,745.29,46,12:09:05,False,,True,False,745.05,35,1,97,671024106,train,True
671024068,745.35,46,12:09:06,False,,True,False,745.05,36,1,97,671024106,train,True
671024069,745.28,46,12:09:07,False,,True,False,745.05,37,1,97,671024106,train,True
671024070,745.31,46,12:09:08,False,,True,False,745.05,38,1,97,671024106,train,True
671024071,745.28,46,12:09:09,False,,True,False,745.05,39,1,97,671024106,train,True
671024072,745.32,46,12:09:10,False,,True,False,745.05,40,1,97,671024106,train,True
671024073,745.26,46,12:09:11,False,,True,False,745.06,41,1,97,671024106,train,True
671024074,745.34,46,12:09:12,False,,True,False,745.06,42,1,97,671024106,train,True
671024075,745.29,46,12:09:13,False,,True,False,745.06,43,1,97,671024106,train,True
671024076,745.34,46,12:09:14,False,,True,False,745.06,44,1,97,671024106,train,True
671024077,745.27,46,12:09:15,False,,True,False,745.06,45,1,97,671024106,train,True
671024078,745.33,46,12:09:16,False,,True,False,745.06,46,1,97,671024106,train,True
671024079,745.25,46,12:09:17,False,,True,False,745.06,47,1,97,671024106,train,True
671024080,745.26,46,12:09:18,False,,True,False,745.06,48,1,97,671024106,train,True
671024081,745.26,46,12:09:19,False,,True,False,745.06,49,1,97,671024106,train,True
671024082,745.26,46,12:09:20,False,,True,False,745.06,50,1,97,671024106,train,True
671024083,745.24,46,12:09:21,False,,True,False,745.06,51,1,97,671024106,train,True
671024084,745.26,46,12:09:22,False,,True,False,745.06,52,1,97,671024106,train,True
671024085,745.24,46,12:09:23,False,,True,False,745.07,53,1,97,671024106,train,True
671024086,745.19,46,12:09:24,False,,True,False,745.07,54,1,97,671024106,train,True
671024087,745.23,46,12:09:25,False,,True,False,745.07,55,1,97,671024106,train,True
671024088,745.25,46,12:09:26,False,,True,False,745.07,56,1,97,671024106,train,True
671024089,745.2,46,12:09:27,False,,True,False,745.07,57,1,97,671024106,train,True
671024090,745.18,46,12:09:28,False,,True,False,745.07,58,1,97,671024106,train,True
671024091,745.23,46,12:09:29,False,,True,False,745.07,59,1,97,671024106,train,True
671024092,745.2,46,12:09:29,False,,True,False,745.07,59,1,97,671024106,train,True
671024093,745.18,46,12:09:30,False,,True,False,745.07,60,1,97,671024106,train,True
671024094,745.15,46,12:09:31,False,,True,False,745.07,60,1,97,671024106,train,True
671024095,745.19,46,12:09:32,False,,True,False,745.07,60,1,97,671024106,train,True
671024096,745.17,46,12:09:33,False,,True,False,745.07,60,1,97,671024106,train,True
671024097,745.19,46,12:09:34,False,,True,True,745.07,60,1,97,671024106,train,True
671024098,745.17,46,12:09:35,False,,True,True,745.07,60,1,97,671024106,train,True
671024099,745.19,46,12:09:36,False,,True,True,745.08,60,1,97,671024106,train,True
671024100,745.19,46,12:09:37,False,,True,True,745.08,60,1,97,671024106,train,True
671024101,745.14,46,12:09:38,False,,True,True,745.08,60,1,97,671024106,train,True
671024102,745.07,46,12:09:39,False,,True,True,745.08,60,1,97,671024106,train,True
671024103,745.03,46,12:09:40,False,,True,True,745.08,60,1,97,671024106,train,True
671027784,747.39,46,13:09:24,False,,True,True,747.29,42,1,98,671027864,train,True
671027785,747.4,46,13:09:25,False,,True,True,747.29,43,1,98,671027864,train,True
671027786,747.36,46,13:09:26,False,,True,True,747.29,44,1,98,671027864,train,True
671027787,747.36,46,13:09:27,False,,True,True,747.29,45,1,98,671027864,train,True
671027788,747.33,46,13:09:28,False,,True,True,747.29,46,1,98,671027864,train,True
671027789,747.35,46,13:09:29,False,,True,True,747.29,47,1,98,671027864,train,True
671027790,747.36,46,13:09:30,False,,True,True,747.29,48,1,98,671027864,train,True
671027791,747.29,46,13:09:30,False,,True,True,747.29,49,1,98,671027864,train,True
671027792,747.33,46,13:09:31,False,,True,True,747.29,50,1,98,671027864,train,True
671027793,747.37,46,13:09:32,False,,True,True,747.29,51,1,98,671027864,train,True
671027794,747.38,46,13:09:33,False,,True,True,747.29,52,1,98,671027864,train,True
671027795,747.33,46,13:09:34,False,,True,True,747.29,53,1,98,671027864,train,True
671027796,747.37,46,13:09:35,False,,True,True,747.29,54,1,98,671027864,train,True
671027797,747.31,46,13:09:36,False,,True,True,747.29,55,1,98,671027864,train,True
671027798,747.33,46,13:09:37,False,,True,True,747.29,56,1,98,671027864,train,True
671027799,747.28,46,13:09:38,False,,True,True,747.29,57,1,98,671027864,train,True
671027800,747.28,46,13:09:39,False,,True,True,747.29,58,1,98,671027864,train,True
671027801,747.3,46,13:09:40,False,,True,True,747.29,59,1,98,671027864,train,True
671027802,747.28,46,13:09:41,False,,True,True,747.29,60,1,98,671027864,train,True
671027803,747.34,46,13:09:42,False,,True,True,747.3,60,1,98,671027864,train,True
671027804,747.32,46,13:09:43,False,,True,True,747.3,60,1,98,671027864,train,True
671027805,747.3,46,13:09:44,False,,True,True,747.3,60,1,98,671027864,train,True
671027806,747.32,46,13:09:45,False,,True,True,747.3,60,1,98,671027864,train,True
671027807,747.3,46,13:09:46,False,,True,True,747.3,60,1,98,671027864,train,True
671027808,747.27,46,13:09:47,False,,True,True,747.3,60,1,98,671027864,train,True
671027809,747.32,46,13:09:48,False,,True,True,747.3,60,1,98,671027864,train,True
671027810,747.29,46,13:09:49,False,,True,True,747.3,60,1,98,671027864,train,True
671027811,747.29,46,13:09:50,False,,True,True,747.3,60,1,98,671027864,train,True
671027812,747.25,46,13:09:51,False,,True,True,747.3,60,1,98,671027864,train,True
671027813,747.36,46,13:09:52,False,,True,True,747.3,60,1,98,671027864,train,True
671027814,747.29,46,13:09:53,False,,True,True,747.3,60,1,98,671027864,train,True
671027815,747.29,46,13:09:54,False,,True,True,747.3,60,1,98,671027864,train,True
671027816,747.24,46,13:09:55,False,,True,True,747.3,60,1,98,671027864,train,True
671027817,747.22,46,13:09:56,False,,True,True,747.3,60,1,98,671027864,train,True
671027818,747.29,46,13:09:57,False,,True,True,747.3,60,1,98,671027864,train,True
671027819,747.29,46,13:09:58,False,,True,True,747.3,60,1,98,671027864,train,True
671027820,747.26,46,13:09:59,False,,True,True,747.3,60,1,98,671027864,train,True
671027821,747.22,46,13:10:00,False,,True,True,747.3,60,1,98,671027864,train,True
671027822,747.31,46,13:10:01,False,,True,True,747.3,60,1,98,671027864,train,True
671027823,747.22,46,13:10:02,False,,True,True,747.3,60,1,98,671027864,train,True
671027824,747.26,46,13:10:03,False,,True,True,747.31,60,1,98,671027864,train,True
671027825,747.21,46,13:10:04,False,,True,True,747.31,60,1,98,671027864,train,True
671027826,747.21,46,13:10:05,False,,True,True,747.31,60,1,98,671027864,train,True
671027827,747.21,46,13:10:06,False,,True,True,747.31,60,1,98,671027864,train,True
671027828,747.25,46,13:10:06,False,,True,True,747.31,60,1,98,671027864,train,True
671027829,747.19,46,13:10:07,False,,True,True,747.31,60,1,98,671027864,train,True
671027830,747.16,46,13:10:08,False,,True,True,747.31,60,1,98,671027864,train,True
671027831,747.23,46,13:10:09,False,,True,True,747.31,60,1,98,671027864,train,True
671027832,747.16,46,13:10:10,False,,True,True,747.31,60,1,98,671027864,train,True
671027833,747.23,46,13:10:11,False,,True,True,747.31,60,1,98,671027864,train,True
671027834,747.22,46,13:10:12,False,,True,True,747.31,60,1,98,671027864,train,True
671027835,747.18,46,13:10:13,False,,True,True,747.31,60,1,98,671027864,train,True
671027836,747.25,46,13:10:14,False,,True,True,747.31,60,1,98,671027864,train,True
671027837,747.24,46,13:10:15,False,,True,True,747.31,60,1,98,671027864,train,True
671027838,747.24,46,13:10:16,False,,True,True,747.31,60,1,98,671027864,train,True
671027839,747.18,46,13:10:17,False,,True,True,747.31,60,1,98,671027864,train,True
671027840,747.16,46,13:10:18,False,,True,True,747.31,60,1,98,671027864,train,True
671027841,747.2,46,13:10:19,False,,True,True,747.31,60,1,98,671027864,train,True
671027842,747.18,46,13:10:20,False,,True,True,747.31,60,1,98,671027864,train,True
671027843,747.11,46,13:10:21,False,,True,True,747.31,60,1,98,671027864,train,True
671027911,747.41,46,13:11:27,False,,True,True,747.29,49,1,99,671027972,train,True
671027912,747.43,46,13:11:28,False,,True,True,747.29,49,1,99,671027972,train,True
671027913,747.41,46,13:11:29,False,,True,True,747.29,49,1,99,671027972,train,True
671027914,747.47,46,13:11:30,False,,True,True,747.29,49,1,99,671027972,train,True
671027915,747.51,46,13:11:31,False,,True,True,747.29,49,1,99,671027972,train,True
671027916,747.42,46,13:11:32,False,,True,True,747.29,49,1,99,671027972,train,True
671027917,747.36,46,13:11:33,False,,True,True,747.29,49,1,99,671027972,train,True
671027918,747.42,46,13:11:34,False,,True,True,747.29,49,1,99,671027972,train,True
671027919,747.42,46,13:11:35,False,,True,True,747.3,49,1,99,671027972,train,True
671027920,747.44,46,13:11:36,False,,True,True,747.3,49,1,99,671027972,train,True
671027921,747.42,46,13:11:37,False,,True,True,747.3,49,1,99,671027972,train,True
671027922,747.46,46,13:11:38,False,,True,True,747.3,49,1,99,671027972,train,True
671027923,747.42,46,13:11:39,False,,True,True,747.3,49,1,99,671027972,train,True
671027924,747.42,46,13:11:40,False,,True,True,747.3,49,1,99,671027972,train,True
671027925,747.39,46,13:11:41,False,,True,True,747.3,49,1,99,671027972,train,True
671027926,747.46,46,13:11:42,False,,True,True,747.3,49,1,99,671027972,train,True
671027927,747.44,46,13:11:43,False,,True,True,747.3,49,1,99,671027972,train,True
671027928,747.46,46,13:11:44,False,,True,True,747.3,49,1,99,671027972,train,True
671027929,747.39,46,13:11:45,False,,True,True,747.3,49,1,99,671027972,train,True
671027930,747.41,46,13:11:46,False,,True,True,747.3,49,1,99,671027972,train,True
671027931,747.43,46,13:11:47,False,,True,True,747.3,49,1,99,671027972,train,True
671027932,747.41,46,13:11:48,False,,True,True,747.3,49,1,99,671027972,train,True
671027933,747.41,46,13:11:49,False,,True,True,747.3,49,1,99,671027972,train,True
671027934,747.41,46,13:11:50,False,,True,True,747.3,49,1,99,671027972,train,True
671027935,747.43,46,13:11:51,False,,True,True,747.3,49,1,99,671027972,train,True
671027936,747.41,46,13:11:52,False,,True,True,747.3,49,1,99,671027972,train,True
671027937,747.43,46,13:11:53,False,,True,True,747.3,49,1,99,671027972,train,True
671027938,747.36,46,13:11:54,False,,True,True,747.3,49,1,99,671027972,train,True
671027939,747.38,46,13:11:55,False,,True,True,747.3,49,1,99,671027972,train,True
671027940,747.45,46,13:11:56,False,,True,True,747.3,49,1,99,671027972,train,True
671027941,747.34,46,13:11:57,False,,True,True,747.3,49,1,99,671027972,train,True
671027942,747.36,46,13:11:57,False,,True,True,747.31,49,1,99,671027972,train,True
671027943,747.35,46,13:11:58,False,,True,True,747.31,49,1,99,671027972,train,True
671027944,747.44,46,13:11:59,False,,True,True,747.31,49,1,99,671027972,train,True
671027945,747.4,46,13:12:00,False,,True,True,747.31,49,1,99,671027972,train,True
671027946,747.42,46,13:12:01,False,,True,False,747.31,49,1,99,671027972,train,True
671027947,747.42,46,13:12:02,False,,True,False,747.31,49,1,99,671027972,train,True
671027948,747.44,46,13:12:03,False,,True,False,747.31,49,1,99,671027972,train,True
671027949,747.46,46,13:12:04,False,,True,False,747.31,49,1,99,671027972,train,True
671027950,747.46,46,13:12:05,False,,True,False,747.31,49,1,99,671027972,train,True
671027951,747.48,46,13:12:06,False,,True,False,747.31,49,1,99,671027972,train,True
671027952,747.46,46,13:12:07,False,,True,False,747.31,49,1,99,671027972,train,True
671027953,747.46,46,13:12:08,False,,True,False,747.31,49,1,99,671027972,train,True
671027954,747.44,46,13:12:09,False,,True,False,747.31,49,1,99,671027972,train,True
671027955,747.43,46,13:12:10,False,,True,False,747.31,49,1,99,671027972,train,True
671027956,747.41,46,13:12:11,False,,True,False,747.31,49,1,99,671027972,train,True
671027957,747.41,46,13:12:12,False,,True,False,747.31,50,1,99,671027972,train,True
671027958,747.39,46,13:12:13,False,,True,False,747.31,51,1,99,671027972,train,True
671027959,747.36,46,13:12:14,False,,True,False,747.31,52,1,99,671027972,train,True
671027960,747.34,46,13:12:15,False,,True,False,747.31,53,1,99,671027972,train,True
671027961,747.38,46,13:12:16,False,,True,False,747.31,54,1,99,671027972,train,True
671027962,747.25,46,13:12:17,False,,True,False,747.31,55,1,99,671027972,train,True
671027963,747.29,46,13:12:18,False,,True,False,747.31,56,1,99,671027972,train,True
671027964,747.24,46,13:12:19,False,,True,False,747.31,57,1,99,671027972,train,True
671027965,747.2,46,13:12:20,False,,True,False,747.31,58,1,99,671027972,train,True
671027966,747.25,46,13:12:21,False,,True,False,747.31,59,1,99,671027972,train,True
671027967,747.27,46,13:12:22,False,,True,False,747.31,59,1,99,671027972,train,True
671027968,747.22,46,13:12:23,False,,True,True,747.31,60,1,99,671027972,train,True
671027969,747.17,46,13:12:24,False,,True,True,747.31,60,1,99,671027972,train,True
671027970,747.01,46,13:12:25,False,,True,True,747.31,60,1,99,671027972,train,True
671033753,742.91,46,14:46:14,False,,True,True,743.32,60,1,100,671033906,train,True
671033754,742.94,46,14:46:15,False,,True,True,743.32,60,1,100,671033906,train,True
671033755,742.93,46,14:46:16,False,,True,True,743.32,60,1,100,671033906,train,True
671033756,742.98,46,14:46:17,False,,True,True,743.31,60,1,100,671033906,train,True
671033757,742.98,46,14:46:18,False,,True,True,743.31,60,1,100,671033906,train,True
671033758,743.07,46,14:46:19,False,,True,True,743.31,60,1,100,671033906,train,True
671033759,743.0,46,14:46:20,False,,True,True,743.31,60,1,100,671033906,train,True
671033760,743.11,46,14:46:21,False,,True,True,743.31,60,1,100,671033906,train,True
671033761,743.09,46,14:46:22,False,,True,True,743.31,60,1,100,671033906,train,True
671033762,743.09,46,14:46:23,False,,True,True,743.31,60,1,100,671033906,train,True
671033763,743.16,46,14:46:24,False,,True,True,743.3,60,1,100,671033906,train,True
671033764,743.11,46,14:46:25,False,,True,True,743.3,60,1,100,671033906,train,True
671033765,743.11,46,14:46:26,False,,True,True,743.3,60,1,100,671033906,train,True
671033766,743.11,46,14:46:27,False,,True,True,743.3,60,1,100,671033906,train,True
671033767,743.16,46,14:46:28,False,,True,True,743.3,60,1,100,671033906,train,True
671033768,743.13,46,14:46:29,False,,True,True,743.3,60,1,100,671033906,train,True
671033769,743.13,46,14:46:30,False,,True,True,743.3,60,1,100,671033906,train,True
671033770,743.13,46,14:46:31,False,,True,True,743.3,60,1,100,671033906,train,True
671033771,743.09,46,14:46:32,False,,True,True,743.29,60,1,100,671033906,train,True
671033772,743.14,46,14:46:33,False,,True,True,743.29,60,1,100,671033906,train,True
671033773,743.12,46,14:46:34,False,,True,True,743.29,60,1,100,671033906,train,True
671033774,743.11,46,14:46:35,False,,True,True,743.29,60,1,100,671033906,train,True
671033775,743.07,46,14:46:36,False,,True,True,743.29,60,1,100,671033906,train,True
671033776,743.09,46,14:46:37,False,,True,True,743.29,60,1,100,671033906,train,True
671033777,743.05,46,14:46:38,False,,True,True,743.29,60,1,100,671033906,train,True
671033778,743.03,46,14:46:39,False,,True,True,743.29,60,1,100,671033906,train,True
671033779,743.09,46,14:46:40,False,,True,True,743.29,60,1,100,671033906,train,True
671033780,743.04,46,14:46:41,False,,True,True,743.28,60,1,100,671033906,train,True
671033781,743.04,46,14:46:42,False,,True,True,743.28,60,1,100,671033906,train,True
671033782,743.02,46,14:46:43,False,,True,True,743.28,60,1,100,671033906,train,True
671033783,743.07,46,14:46:44,False,,True,True,743.28,60,1,100,671033906,train,True
671033784,743.0,46,14:46:45,False,,True,True,743.28,60,1,100,671033906,train,True
671033785,743.04,46,14:46:46,False,,True,True,743.28,60,1,100,671033906,train,True
671033786,743.02,46,14:46:47,False,,True,True,743.28,60,1,100,671033906,train,True
671033787,743.02,46,14:46:48,False,,True,True,743.27,60,1,100,671033906,train,True
671033788,742.97,46,14:46:49,False,,True,True,743.27,60,1,100,671033906,train,True
671033789,743.02,46,14:46:50,False,,True,True,743.27,60,1,100,671033906,train,True
671033790,742.95,46,14:46:51,False,,True,True,743.27,60,1,100,671033906,train,True
671033791,742.97,46,14:46:51,False,,True,True,743.27,60,1,100,671033906,train,True
671033792,742.95,46,14:46:52,False,,True,True,743.27,60,1,100,671033906,train,True
671033793,742.91,46,14:46:53,False,,True,True,743.27,60,1,100,671033906,train,True
